attachments/0/style_list/0,attachments/0/style_list/1,attachments/0/style_list/2,attachments/0/style_list/3,attachments/0/style_list/4,commentUrl,commentsCount,date,facebookId,facebookUrl,feedbackId,id,likesCount,postTitle,profileId,profileName,profilePicture,profileUrl,replyToCommentId,text,threadingDepth,English Coversion,NameDetection
,,,,,https://fb.watch/r-dKWG-nN3/?comment_id=431121188993981,,2022-08-29T13:29:31.000Z,513054430617453,https://fb.watch/r-dKWG-nN3/,ZmVlZGJhY2s6NTEzMDU0NDMwNjE3NDUzXzQzMTEyMTE4ODk5Mzk4MQ==,Y29tbWVudDo1MTMwNTQ0MzA2MTc0NTNfNDMxMTIxMTg4OTkzOTgx,0,Guyz We should Make oncemore SACAR Viral😂,pfbid026pbUmCsafaeFSstGzPYocNkKpjYWKqViQWRtEVbvcbh3V384oMRLVoZCHC9Yf7Zsl,Nima Deki Sherpa,https://scontent.fmem1-2.fna.fbcdn.net/v/t39.30808-1/440869092_25319763931000743_5550195933034406435_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_aid=0&_nc_ohc=fYJ1-yvaqZIQ7kNvgE5l1Bp&_nc_ht=scontent.fmem1-2.fna&oh=00_AYCXGkpFXXYapEJBxYnT2f0VKAZjdW2dLsxQpeCgAinOPA&oe=6645456A,,,Respect your mama 😡😡😡😡,,Nima Deki Sherpa,0
,,,,,https://fb.watch/r-dKWG-nN3/?comment_id=1146863742849782,,2022-08-27T10:07:17.000Z,513054430617453,https://fb.watch/r-dKWG-nN3/,ZmVlZGJhY2s6NTEzMDU0NDMwNjE3NDUzXzExNDY4NjM3NDI4NDk3ODI=,Y29tbWVudDo1MTMwNTQ0MzA2MTc0NTNfMTE0Njg2Mzc0Mjg0OTc4Mg==,1,Guyz We should Make oncemore SACAR Viral😂,pfbid0QyP52un3k6pM58ZT2tB8jabAxLsah1rqX8MqCdwXEne37ZHKHL4AL4FwQxnAejwTl,Janak Bhandari,https://scontent.fmem1-2.fna.fbcdn.net/v/t39.30808-1/413872030_349065124512422_8372820007244820005_n.jpg?stp=c0.1.32.32a_cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=eUdO55AcaYAQ7kNvgG5uRF-&_nc_ht=scontent.fmem1-2.fna&oh=00_AYDjaNJCteibaJOiH4Xrfm5Y4Cf1ju9Tg5ACAbcDRM1SVw&oe=664534FA,https://www.facebook.com/people/Janak-Bhandari/pfbid0QyP52un3k6pM58ZT2tB8jabAxLsah1rqX8MqCdwXEne37ZHKHL4AL4FwQxnAejwTl/,,Over use of drungs,,Janak Bhandari,1
,,,,,https://fb.watch/r-dKWG-nN3/?comment_id=725776938505622,,2022-07-15T10:27:36.000Z,513054430617453,https://fb.watch/r-dKWG-nN3/,ZmVlZGJhY2s6NTEzMDU0NDMwNjE3NDUzXzcyNTc3NjkzODUwNTYyMg==,Y29tbWVudDo1MTMwNTQ0MzA2MTc0NTNfNzI1Nzc2OTM4NTA1NjIy,0,Guyz We should Make oncemore SACAR Viral😂,pfbid0rKEudrPrWWaEQQCvJ2guUS6x15kD6ueDDdM3qTdwXzXmeBSGzznrB6yPEiKoiYrol,Alim Khan,https://scontent.fmem1-1.fna.fbcdn.net/v/t39.30808-1/335140495_1853731304985738_5417226469850534270_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vJuyXWPd_cwQ7kNvgFZ2u8w&_nc_ht=scontent.fmem1-1.fna&oh=00_AYAB7TPqzQRZaFP3NzHB_BatBr080vHI7S_9VizR5mgEEQ&oe=6645520C,,,दिन भर दिक्क लागेको थ्यो यो तोर्पे को भिडियो ले हसायो😁😁😁😁,,Alim Khan,1
,,,,,https://fb.watch/r-dKWG-nN3/?comment_id=1220958118726978,,2022-07-15T09:48:55.000Z,513054430617453,https://fb.watch/r-dKWG-nN3/,ZmVlZGJhY2s6NTEzMDU0NDMwNjE3NDUzXzEyMjA5NTgxMTg3MjY5Nzg=,Y29tbWVudDo1MTMwNTQ0MzA2MTc0NTNfMTIyMDk1ODExODcyNjk3OA==,0,Guyz We should Make oncemore SACAR Viral😂,100052946031717,Nawaj Magar,https://scontent.fmem1-1.fna.fbcdn.net/v/t39.30808-1/439442674_949441880164004_8405491690735994192_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zDVd5G9hPA8Q7kNvgG1gFNV&_nc_ht=scontent.fmem1-1.fna&oh=00_AYCdAwZ0hbUQqHX8KFztyhz3Prrfl3Pk5FWW1hQBdXSTqA&oe=664568C4,https://www.facebook.com/navraj.sijapati.9,,刀口ㄗモ Ｓ丹匚丹尺,,Nawaj Magar,1
,,,,,https://fb.watch/r-dKWG-nN3/?comment_id=1660245757642158,,2022-07-15T16:34:34.000Z,513054430617453,https://fb.watch/r-dKWG-nN3/,ZmVlZGJhY2s6NTEzMDU0NDMwNjE3NDUzXzE2NjAyNDU3NTc2NDIxNTg=,Y29tbWVudDo1MTMwNTQ0MzA2MTc0NTNfMTY2MDI0NTc1NzY0MjE1OA==,1,Guyz We should Make oncemore SACAR Viral😂,pfbid02agaS85gjkcKrJhxj6NVZNRC1vXXnV1WwyhEcdvw3WprE7y6Z96PAbrU2j6htR7cFl,Sonam Votey,https://scontent.fmem1-1.fna.fbcdn.net/v/t39.30808-1/433103441_1389680925268321_2986181795369344670_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=mdRzMDYZ7rIQ7kNvgGOGlYs&_nc_ht=scontent.fmem1-1.fna&oh=00_AYA8XSHtEnrLSt6VUkvHOpoXWrAUSJwz4oOjvwKZHu50rQ&oe=6645474D,https://www.facebook.com/sonam.votey,,Kp ko xora  po raix yo mc 🤣🤣🤣,,Sonam Votey,1
,,,,,https://fb.watch/r-dKWG-nN3/?comment_id=469214041273224,,2022-08-02T01:50:03.000Z,513054430617453,https://fb.watch/r-dKWG-nN3/,ZmVlZGJhY2s6NTEzMDU0NDMwNjE3NDUzXzQ2OTIxNDA0MTI3MzIyNA==,Y29tbWVudDo1MTMwNTQ0MzA2MTc0NTNfNDY5MjE0MDQxMjczMjI0,0,Guyz We should Make oncemore SACAR Viral😂,100030452104397,Amar Jung Xettri,https://scontent.fmem1-2.fna.fbcdn.net/v/t39.30808-1/438078508_1156710248687368_6040716354318701288_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_8RJju9Oo8sQ7kNvgHwroll&_nc_ht=scontent.fmem1-2.fna&oh=00_AYAtXhe5Mapyn61oKsP6quXGziiN3hKv1bnH7lP-1mMiTw&oe=6645342D,https://www.facebook.com/people/Amar-Jung-Xettri/100030452104397/,,J hos mann parxa bro lai,,Amar Jung Xettri,1
,,,,,https://fb.watch/r-dKWG-nN3/?comment_id=1712246069132312,,2022-08-12T18:19:14.000Z,513054430617453,https://fb.watch/r-dKWG-nN3/,ZmVlZGJhY2s6NTEzMDU0NDMwNjE3NDUzXzE3MTIyNDYwNjkxMzIzMTI=,Y29tbWVudDo1MTMwNTQ0MzA2MTc0NTNfMTcxMjI0NjA2OTEzMjMxMg==,0,Guyz We should Make oncemore SACAR Viral😂,pfbid0Sr9vJmVaQ9tRkcA7Qf93XUQfwUwFZgBPDPUEq4Vw58gweA3koJCuU7cK2Qay8NZEl,Santosh Chy,https://scontent.fmem1-1.fna.fbcdn.net/v/t39.30808-1/312087289_204741031913263_301206505190353107_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=OZd_6S8DqUEQ7kNvgEkzCdz&_nc_oc=AdhJRE8KGiC5oIZkEXHshPWe5EX2phqdNZ1XzbB3_ftf_Bb9JOUnvcxkaxdJVXUpRUV4lalwu-C_WwYtC8LqyxvS&_nc_ht=scontent.fmem1-1.fna&oh=00_AYAgGBPDMJrjb2hkK7pRSKU8K_kwPbKF8SB5Jnsf7BO0GQ&oe=664569AE,https://www.facebook.com/people/Santosh-Chy/pfbid0Sr9vJmVaQ9tRkcA7Qf93XUQfwUwFZgBPDPUEq4Vw58gweA3koJCuU7cK2Qay8NZEl/,,I'm oK,,Santosh Chy,1
,,,,,https://fb.watch/r-dKWG-nN3/?comment_id=929379621796882,,2022-08-05T11:47:23.000Z,513054430617453,https://fb.watch/r-dKWG-nN3/,ZmVlZGJhY2s6NTEzMDU0NDMwNjE3NDUzXzkyOTM3OTYyMTc5Njg4Mg==,Y29tbWVudDo1MTMwNTQ0MzA2MTc0NTNfOTI5Mzc5NjIxNzk2ODgy,0,Guyz We should Make oncemore SACAR Viral😂,pfbid02JAFvaSFHU8hnxBNuxqDtiGphUVgW4X6baCxq8mgXvdC4a1xNJWCTaBi9KbZtszjdl,Tashi Lepcha,https://scontent.fmem1-2.fna.fbcdn.net/v/t39.30808-1/279894431_667408707660852_2499583042972034497_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=cbc8ecrv58MQ7kNvgHSX9aN&_nc_ht=scontent.fmem1-2.fna&oh=00_AYAvthX9jEHMHTEvx7q3p6G5rcKGUw4-vuzs4NDT4SHIGQ&oe=66454E35,https://www.facebook.com/tashi.lepcha.9277,,Big fan from Lepcha bro N Sikkim Anum .,,Tashi Lepcha,1
,,,,,https://fb.watch/r-dKWG-nN3/?comment_id=469765978345926,,2022-08-23T09:40:17.000Z,513054430617453,https://fb.watch/r-dKWG-nN3/,ZmVlZGJhY2s6NTEzMDU0NDMwNjE3NDUzXzQ2OTc2NTk3ODM0NTkyNg==,Y29tbWVudDo1MTMwNTQ0MzA2MTc0NTNfNDY5NzY1OTc4MzQ1OTI2,0,Guyz We should Make oncemore SACAR Viral😂,100076722219249,Vishal Bishwakarma,https://scontent.fmem1-1.fna.fbcdn.net/v/t39.30808-1/329417347_1392335434674538_5639695555400506133_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-Q_x6vFQC0UQ7kNvgHU0r4K&_nc_ht=scontent.fmem1-1.fna&oh=00_AYCOyqoJobWT3ja2PKYR0QNN1x4irSFuI_X27ZOa3WhLFQ&oe=6645476E,https://www.facebook.com/people/Vishal-Bishwakarma/100076722219249/,,Good💙 bro,,Vishal Bishwakarma,1
,,,,,https://fb.watch/r-dKWG-nN3/?comment_id=1119532292240405,,2022-07-16T13:33:40.000Z,513054430617453,https://fb.watch/r-dKWG-nN3/,ZmVlZGJhY2s6NTEzMDU0NDMwNjE3NDUzXzExMTk1MzIyOTIyNDA0MDU=,Y29tbWVudDo1MTMwNTQ0MzA2MTc0NTNfMTExOTUzMjI5MjI0MDQwNQ==,0,Guyz We should Make oncemore SACAR Viral😂,100082989699701,Prabin Karkee,https://scontent.fmem1-2.fna.fbcdn.net/v/t39.30808-1/438858040_426612586781728_5096731291424775796_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xPTeui32_5IQ7kNvgFXrvjy&_nc_ht=scontent.fmem1-2.fna&oh=00_AYCub8_trr63IwKfL_WHv-9vvlpSGwURrQBNG9cakCyaeA&oe=664568E9,https://www.facebook.com/people/Prabin-Karkee/100082989699701/,,J hoss  voice  choii  😂😂,,Prabin Karkee,1
,,,,,https://fb.watch/r-dKWG-nN3/?comment_id=1052182382114412,,2022-08-07T15:25:09.000Z,513054430617453,https://fb.watch/r-dKWG-nN3/,ZmVlZGJhY2s6NTEzMDU0NDMwNjE3NDUzXzEwNTIxODIzODIxMTQ0MTI=,Y29tbWVudDo1MTMwNTQ0MzA2MTc0NTNfMTA1MjE4MjM4MjExNDQxMg==,0,Guyz We should Make oncemore SACAR Viral😂,pfbid0ooSmbHpj8fqLu4t3kz7k2mdCke6QtDrUU6k6z9D2B8snaJQEBetjHGsuS4qF7hwBl,Prajwal Bhattarai,https://scontent.fmem1-1.fna.fbcdn.net/v/t39.30808-1/437570938_417252584244807_3398536856536811046_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wDIuHx1ALkAQ7kNvgE0L6lN&_nc_ht=scontent.fmem1-1.fna&oh=00_AYDEx_MajuZYP99YS5cd81WcMNbByO2Deprv8kiPXxWJQg&oe=66454C27,,,"Worst King Roy
The swag of lil Buddha😂",,Prajwal Bhattarai,1
,,,,,https://fb.watch/r-dKWG-nN3/?comment_id=915065843220044,,2022-07-31T18:12:07.000Z,513054430617453,https://fb.watch/r-dKWG-nN3/,ZmVlZGJhY2s6NTEzMDU0NDMwNjE3NDUzXzkxNTA2NTg0MzIyMDA0NA==,Y29tbWVudDo1MTMwNTQ0MzA2MTc0NTNfOTE1MDY1ODQzMjIwMDQ0,5,Guyz We should Make oncemore SACAR Viral😂,pfbid034LSGZE5owqHcYfXVhPQqfL8D84zxHthsx7cu7biaThjy7KZpxC2YADLwiRrfxXrTl,Gabbar Bhai,https://scontent.fmem1-2.fna.fbcdn.net/v/t39.30808-1/340460686_1359523921291764_8830406289264001849_n.jpg?stp=c15.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=agvnJAxtzn0Q7kNvgFXdb4X&_nc_ht=scontent.fmem1-2.fna&oh=00_AYB0IUlf33vQW2nPPEUhpvBo9mBdw3LS7I-zpeu6cG5wnQ&oe=664555A2,https://www.facebook.com/people/Gabbar-Bhai/pfbid034LSGZE5owqHcYfXVhPQqfL8D84zxHthsx7cu7biaThjy7KZpxC2YADLwiRrfxXrTl/,,sacar muji ta ka xas. Maile tero lagi gau bata bijuli churot liyera aako xu.,,Gabbar Bhai,1
,,,,,https://fb.watch/r-dKWG-nN3/?comment_id=451229666874844,,2022-08-08T17:14:24.000Z,513054430617453,https://fb.watch/r-dKWG-nN3/,ZmVlZGJhY2s6NTEzMDU0NDMwNjE3NDUzXzQ1MTIyOTY2Njg3NDg0NA==,Y29tbWVudDo1MTMwNTQ0MzA2MTc0NTNfNDUxMjI5NjY2ODc0ODQ0,0,Guyz We should Make oncemore SACAR Viral😂,pfbid02gTR3oThk8gPayYvRywLhZkDA5fEjsVv7kDLwQ2kp4zxU7d5H6oFrH18Nky6YyeFDl,Anup Kumar Anup,https://scontent.fmem1-2.fna.fbcdn.net/v/t39.30808-1/298242784_150300904280949_3384312001773357030_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6YyqTOArGUYQ7kNvgHdMjx4&_nc_ht=scontent.fmem1-2.fna&oh=00_AYCsbWdInPknbNwGhx1VXNdgY1C8t2UQcmDmJkFbr_J8rQ&oe=66456007,https://www.facebook.com/people/Anup-Kumar-Anup/pfbid02gTR3oThk8gPayYvRywLhZkDA5fEjsVv7kDLwQ2kp4zxU7d5H6oFrH18Nky6YyeFDl/,,One of my favorite,,Anup Kumar Anup,1
