attachments/0/style_list/0,attachments/0/style_list/1,attachments/0/style_list/2,attachments/0/style_list/3,attachments/0/style_list/4,commentUrl,commentsCount,date,facebookId,facebookUrl,feedbackId,id,likesCount,pageAdLibrary/id,pageAdLibrary/is_business_page_active,postTitle,profileId,profileName,profilePicture,profileUrl,replyToCommentId,text,threadingDepth,English Coversion,NameDetection
,,,,,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541?comment_id=280903860837861,3.0,2022-02-25T08:31:36.000Z,5927278693971541,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541,ZmVlZGJhY2s6NTkyNzI3ODY5Mzk3MTU0MV8yODA5MDM4NjA4Mzc4NjE=,Y29tbWVudDo1OTI3Mjc4NjkzOTcxNTQxXzI4MDkwMzg2MDgzNzg2MQ==,63,213613352004799,False,Singer Durgesh Thapa has been removed from Performers list of Sudurpaschim Pradeshik Mahotsav due to security reasons following recent Paul Shah Case. The mahotsav is starting today featuring more than 20 singers.,100002827294201,Aman Ali,https://scontent-lhr6-1.xx.fbcdn.net/v/t39.30808-1/355121352_6015018935268957_8640590716655621813_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-J1GHDXlfSQQ7kNvgG-q9PN&_nc_ht=scontent-lhr6-1.xx&oh=00_AYDcN7ROSEnsZGljoZu8uTUmtAPTbboub2cCabLxV8H19A&oe=66454B5E,https://www.facebook.com/aman.ali.3517,,"Is he a singer??? Even Durgesh ignore himself to pose as a singer and rest of the results about his singing we can see easily (https://youtu.be/UEhe44Who5w) . Thus, biggest mistake of RONB is to give the tiltle of singer to Mr. Thapa.",,Aman Ali,1
,,,,,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541?comment_id=473222951202848,,2022-02-25T16:10:50.000Z,5927278693971541,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541,ZmVlZGJhY2s6NTkyNzI3ODY5Mzk3MTU0MV80NzMyMjI5NTEyMDI4NDg=,Y29tbWVudDo1OTI3Mjc4NjkzOTcxNTQxXzQ3MzIyMjk1MTIwMjg0OA==,10,213613352004799,False,Singer Durgesh Thapa has been removed from Performers list of Sudurpaschim Pradeshik Mahotsav due to security reasons following recent Paul Shah Case. The mahotsav is starting today featuring more than 20 singers.,100007651599408,Niraj Khanal,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/291508660_3138329756432047_2845394847833103762_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=JJtfLzzBp64Q7kNvgEjewaX&_nc_ht=scontent-lhr8-1.xx&oh=00_AYALd3BLbDZb15zVdMIYJc_EoApUMFy1qhTRgxOpY5o7QA&oe=6645696F,,,Lala kura bujhiyo Routine dai🤣🤣,,Niraj Khanal,1
,,,,,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541?comment_id=124458753471716,,2022-02-25T17:12:59.000Z,5927278693971541,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541,ZmVlZGJhY2s6NTkyNzI3ODY5Mzk3MTU0MV8xMjQ0NTg3NTM0NzE3MTY=,Y29tbWVudDo1OTI3Mjc4NjkzOTcxNTQxXzEyNDQ1ODc1MzQ3MTcxNg==,12,213613352004799,False,Singer Durgesh Thapa has been removed from Performers list of Sudurpaschim Pradeshik Mahotsav due to security reasons following recent Paul Shah Case. The mahotsav is starting today featuring more than 20 singers.,pfbid0yC5LCm3h5CokTunPMS2aQuSVPwFSMqQkNx8QiB3qGPqtRwbApzvYRLU9ZcTRo8b4l,Raj Maya Rai,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/437909011_1152983942394536_6244640974435897056_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=hJXpkH5d9OsQ7kNvgEt_UDR&_nc_ht=scontent-lhr8-1.xx&oh=00_AYBgLLKOIPZpDvgIekOcw06b_GROtH9paBvwV4nkD_3Ydg&oe=66456EBB,https://www.facebook.com/raj.maya.5055,,Very handsome man with beautiful character... active man...this the way how you support the friends your your nations... congratulations for acchiving the medal...Now be ready to get rewarded...,,Raj Maya Rai,1
,,,,,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541?comment_id=323945476418983,9.0,2022-02-25T08:36:16.000Z,5927278693971541,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541,ZmVlZGJhY2s6NTkyNzI3ODY5Mzk3MTU0MV8zMjM5NDU0NzY0MTg5ODM=,Y29tbWVudDo1OTI3Mjc4NjkzOTcxNTQxXzMyMzk0NTQ3NjQxODk4Mw==,196,213613352004799,False,Singer Durgesh Thapa has been removed from Performers list of Sudurpaschim Pradeshik Mahotsav due to security reasons following recent Paul Shah Case. The mahotsav is starting today featuring more than 20 singers.,pfbid02yxjxJRqMLuXwzrmADZkxLaJGAngpsZ9HsRNXojQGpHadfBTXQVERBQUV3gE2CGKhl,Anisha Panday Upreti,https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/433005929_3920988581470477_6001900891120128595_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=u6Lt-Vq45mEQ7kNvgG63ekW&_nc_ht=scontent-lhr6-2.xx&oh=00_AYDs0UwDINjb2WAo81VoH8hNny7jiuzIwSpEmDGBqA6vYg&oe=66455677,https://www.facebook.com/anisha.panday.5,,दुर्गेस थापा जस्तो साथी त शत्रुलाई नि नपरोस्😡😷👿💩,,Anisha Panday Upreti,0
,,,,,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541?comment_id=5927307620635315,5.0,2022-02-25T08:00:14.000Z,5927278693971541,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541,ZmVlZGJhY2s6NTkyNzI3ODY5Mzk3MTU0MV81OTI3MzA3NjIwNjM1MzE1,Y29tbWVudDo1OTI3Mjc4NjkzOTcxNTQxXzU5MjczMDc2MjA2MzUzMTU=,99,213613352004799,False,Singer Durgesh Thapa has been removed from Performers list of Sudurpaschim Pradeshik Mahotsav due to security reasons following recent Paul Shah Case. The mahotsav is starting today featuring more than 20 singers.,100024525413133,Sabindra Angdembe,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/414686529_1588149375345894_6866869814801778858_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_mUoAHfYvBAQ7kNvgHieP-4&_nc_ht=scontent-lhr8-1.xx&oh=00_AYBvybxqLoeu-JrX5cBO1Ns_UlKR6exTBtKVGRT0JuuuFg&oe=66455E29,https://www.facebook.com/sabeendra.limbu,,Durgesh thapa is not a singer.He don't have any quality of singing.He is just a entertainer who create noise pollution,,Sabindra Angdembe,1
,,,,,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541?comment_id=374784037442355,,2022-02-26T11:01:33.000Z,5927278693971541,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541,ZmVlZGJhY2s6NTkyNzI3ODY5Mzk3MTU0MV8zNzQ3ODQwMzc0NDIzNTU=,Y29tbWVudDo1OTI3Mjc4NjkzOTcxNTQxXzM3NDc4NDAzNzQ0MjM1NQ==,1,213613352004799,False,Singer Durgesh Thapa has been removed from Performers list of Sudurpaschim Pradeshik Mahotsav due to security reasons following recent Paul Shah Case. The mahotsav is starting today featuring more than 20 singers.,pfbid02APsjtdiisapSE9bxYvUnyW7BGLyRCfpqCbKULrsreeJfMhsHppZhvxEZAijpDbdwl,Sú Må YT Lhôrúñg,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-1/423480434_938228091056534_675502203668793909_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=udY17zTha2wQ7kNvgFKWMst&_nc_ht=scontent-lhr8-2.xx&oh=00_AYA0TMLg54QFCNucODR5DZSP3kh3A055dEnU8AHcdjXwag&oe=664548CA,https://www.facebook.com/surjamaya.lhorung,,I don't know what's wrong with u sir..u have very good voice and u earn a title of singer .but how could u do like tht to sir paul sha who is good acter ...god have gaven u a good voice but u don't know how to stay positive...I don't understand this type of people were born ...keeping others in trouble...... positive thinking should be there but being a grt singer no positive thinking...I really feel angry with this type of people who were born to hurt others...shhh,,Sú Må YT Lhôrúñg,Unknown
,,,,,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541?comment_id=152534613813523,1.0,2022-02-25T14:59:21.000Z,5927278693971541,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541,ZmVlZGJhY2s6NTkyNzI3ODY5Mzk3MTU0MV8xNTI1MzQ2MTM4MTM1MjM=,Y29tbWVudDo1OTI3Mjc4NjkzOTcxNTQxXzE1MjUzNDYxMzgxMzUyMw==,20,213613352004799,False,Singer Durgesh Thapa has been removed from Performers list of Sudurpaschim Pradeshik Mahotsav due to security reasons following recent Paul Shah Case. The mahotsav is starting today featuring more than 20 singers.,pfbid0Q6vgBH6AqMd7WPvtbHmQRxtZtsKPLPpgALvkovsjWFctgVwAiHLmZNhx7TvBHbwnl,पारु तिमिल्सिना,https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/333831095_935168894498034_9208239611566397933_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=HKICAmRmilUQ7kNvgG888rD&_nc_ht=scontent-lhr6-2.xx&oh=00_AYDesoVfqwr4bwuXZL6xMzZklChiyvyNM9D62iIWCTJnhg&oe=664564DE,https://www.facebook.com/parbati.timilesena,,So sad 😜🤣Karma hits👋him soo badly😂 Not only removed from mahotsav also removed from nepali Music Industry 👋,,Paru Timilsina,0
,,,,,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541?comment_id=473218747869935,2.0,2022-02-25T16:02:26.000Z,5927278693971541,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541,ZmVlZGJhY2s6NTkyNzI3ODY5Mzk3MTU0MV80NzMyMTg3NDc4Njk5MzU=,Y29tbWVudDo1OTI3Mjc4NjkzOTcxNTQxXzQ3MzIxODc0Nzg2OTkzNQ==,6,213613352004799,False,Singer Durgesh Thapa has been removed from Performers list of Sudurpaschim Pradeshik Mahotsav due to security reasons following recent Paul Shah Case. The mahotsav is starting today featuring more than 20 singers.,pfbid032kotPBru3gi9kAYtQRQxynpn3Bk41rGeSD6PogvNQE23xDYTHZnsUbQkKccdvmK6l,Kancha Rsi,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-1/336707272_785870146494516_2158610535446166916_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=QXbn-aHRXEsQ7kNvgEf6nIc&_nc_ht=scontent-lhr8-2.xx&oh=00_AYByq72VHMnjr7yudvype4znkomKVLPrrgEEmqoHRPRQjg&oe=6645390D,https://www.facebook.com/kancha.rsi,,He deserved to be remove  becoz he is not a singer ... He is just a part time singer 😁😁😁🤣🤣🙄🙄🙄😜😜😜🎤🎸🎷🎧🎵,,Kancha Rsi,0
,,,,,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541?comment_id=3155897111404387,2.0,2022-02-25T13:36:51.000Z,5927278693971541,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541,ZmVlZGJhY2s6NTkyNzI3ODY5Mzk3MTU0MV8zMTU1ODk3MTExNDA0Mzg3,Y29tbWVudDo1OTI3Mjc4NjkzOTcxNTQxXzMxNTU4OTcxMTE0MDQzODc=,6,213613352004799,False,Singer Durgesh Thapa has been removed from Performers list of Sudurpaschim Pradeshik Mahotsav due to security reasons following recent Paul Shah Case. The mahotsav is starting today featuring more than 20 singers.,100038912269464,Himalayan Radhika Budhaa,https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/437933136_1099728994667499_7399174481998318122_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5Nn95HC9KbIQ7kNvgHebIdd&_nc_oc=AdiES8281A5DgOU9DloHnZnpv5DdGAUvTKbJ_p_huAWhQUdluAlVpu2MCCTFr7CI4Kc&_nc_ht=scontent-lhr6-2.xx&oh=00_AYAZJrFL5ws5POS7EYwQrEBHNzmbPDMiKjSNBWtQ8F7ukw&oe=66454F3D,https://www.facebook.com/himalayandolpopa.radhika.1,,He is  not a singer we can cal a stage perform however from now on he is nothing because he deserves it let go outside of the music industry 👎,,Himalayan Radhika Budhaa,1
,,,,,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541?comment_id=309389131173251,,2022-02-25T09:51:59.000Z,5927278693971541,https://www.facebook.com/officialroutineofnepalbanda/posts/5927278693971541,ZmVlZGJhY2s6NTkyNzI3ODY5Mzk3MTU0MV8zMDkzODkxMzExNzMyNTE=,Y29tbWVudDo1OTI3Mjc4NjkzOTcxNTQxXzMwOTM4OTEzMTE3MzI1MQ==,10,213613352004799,False,Singer Durgesh Thapa has been removed from Performers list of Sudurpaschim Pradeshik Mahotsav due to security reasons following recent Paul Shah Case. The mahotsav is starting today featuring more than 20 singers.,pfbid02tFBN78TapHtve4MrhJ9Wvs8LzPRL5NDX2mrFDR3QpCBxKeqcizb1bgxkmhX8Lrpjl,Mustafa Hussayn,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/430674559_2560299167485269_6468082819816340251_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=PiyvjGN7wNAQ7kNvgFVWkfv&_nc_ht=scontent-lhr8-1.xx&oh=00_AYA8pBqGhjz7falQj4dHSBfoyo0TjjW3j3lBtv9hDbuQCw&oe=66454895,,,This fellow should be removed from Nepali music industry as well.,,Mustafa Hussayn,Unknown
